trade_id,timestamp_ns,symbol,side,quantity,price,venue,strategy,account,status
INT_003810,1700000003810000000,HD,Buy,5063,112.97,NASDAQ,market_neutral,ACC008,active
INT_003811,1700000003811000000,PG,Sell,5842,341.44,NYSE,pairs,ACC016,active
INT_003812,1700000003812000000,JNJ,Sell,1620,279.09,NASDAQ,pairs,ACC005,active
INT_003813,1700000003813000000,XOM,Buy,6713,467.08,NASDAQ,market_neutral,ACC017,active
INT_003814,1700000003814000000,MA,Buy,1448,377.92,NASDAQ,momentum,ACC015,active
INT_003815,1700000003815000000,UNH,Buy,9711,121.51,NASDAQ,pairs,ACC014,active
INT_003816,1700000003816000000,WMT,Buy,9346,364.66,NYSE,pairs,ACC013,active
INT_003817,1700000003817000000,MSFT,Sell,5332,126.05,NYSE,pairs,ACC010,active
INT_003818,1700000003818000000,HD,Buy,5219,304.52,NYSE,momentum,ACC011,active
INT_003819,1700000003819000000,V,Sell,7878,259.18,NASDAQ,mean_revert,ACC020,active
INT_003820,1700000003820000000,PG,Sell,4865,61.22,NYSE,market_neutral,ACC012,active
INT_003821,1700000003821000000,CVX,Buy,5205,63.2,NYSE,mean_revert,ACC004,active
INT_003822,1700000003822000000,WMT,Buy,6359,198.35,NYSE,market_neutral,ACC003,active
INT_003823,1700000003823000000,TSLA,Sell,6505,207.91,NYSE,market_neutral,ACC018,active
INT_003824,1700000003824000000,WMT,Buy,1880,428.68,NASDAQ,market_neutral,ACC014,active
INT_003825,1700000003825000000,GOOG,Buy,5925,398.24,NYSE,market_neutral,ACC006,active
INT_003826,1700000003826000000,GS,Sell,9748,366.8,NYSE,market_neutral,ACC015,active
INT_003827,1700000003827000000,CVX,Sell,5737,337.75,NYSE,momentum,ACC001,active
INT_003828,1700000003828000000,TSLA,Buy,305,105.57,NYSE,mean_revert,ACC001,active
INT_003829,1700000003829000000,MSFT,Sell,601,272.03,NYSE,market_neutral,ACC001,active
INT_003830,1700000003830000000,UNH,Sell,2455,497.96,NYSE,momentum,ACC007,active
INT_003831,1700000003831000000,JNJ,Buy,1960,335.29,NYSE,pairs,ACC006,active
INT_003832,1700000003832000000,GOOG,Buy,8177,337.52,NYSE,momentum,ACC009,active
INT_003833,1700000003833000000,META,Sell,6948,112.5,NASDAQ,mean_revert,ACC008,active
INT_003834,1700000003834000000,PG,Sell,417,363.78,NASDAQ,pairs,ACC003,active
INT_003835,1700000003835000000,GS,Sell,6416,475.72,NASDAQ,pairs,ACC016,active
INT_003836,1700000003836000000,GS,Buy,6242,294.24,NASDAQ,momentum,ACC012,active
INT_003837,1700000003837000000,BAC,Sell,6115,148.49,NASDAQ,stat_arb,ACC009,active
INT_003838,1700000003838000000,UNH,Sell,9004,488.83,NASDAQ,mean_revert,ACC017,active
INT_003839,1700000003839000000,NVDA,Sell,8311,139.23,NASDAQ,market_neutral,ACC008,active
INT_003840,1700000003840000000,MA,Sell,2631,434.6,NASDAQ,momentum,ACC014,active
INT_003841,1700000003841000000,UNH,Sell,8490,190.94,NYSE,stat_arb,ACC015,active
INT_003842,1700000003842000000,PG,Sell,8603,261.95,NASDAQ,momentum,ACC006,active
INT_003843,1700000003843000000,JNJ,Buy,4135,185.34,NASDAQ,market_neutral,ACC011,active
INT_003844,1700000003844000000,CVX,Buy,5843,60.7,NASDAQ,mean_revert,ACC002,active
INT_003845,1700000003845000000,MA,Buy,9772,128.69,NASDAQ,pairs,ACC015,active
INT_003846,1700000003846000000,META,Buy,847,256.05,NASDAQ,momentum,ACC020,active
INT_003847,1700000003847000000,NVDA,Buy,7668,251.08,NASDAQ,momentum,ACC019,active
INT_003848,1700000003848000000,V,Sell,5668,350.13,NYSE,momentum,ACC018,active
INT_003849,1700000003849000000,AAPL,Buy,6919,111.97,NASDAQ,stat_arb,ACC012,active
INT_003850,1700000003850000000,GOOG,Buy,89,184.95,NASDAQ,stat_arb,ACC006,active
INT_003851,1700000003851000000,CVX,Buy,5116,144.37,NYSE,stat_arb,ACC005,active
INT_003852,1700000003852000000,WMT,Sell,3819,420.96,NASDAQ,market_neutral,ACC011,active
INT_003853,1700000003853000000,NVDA,Buy,1657,100.25,NYSE,mean_revert,ACC019,active
INT_003854,1700000003854000000,AAPL,Sell,2743,230.5,NYSE,pairs,ACC009,active
INT_003855,1700000003855000000,TSLA,Sell,6240,457.75,NASDAQ,stat_arb,ACC002,active
INT_003856,1700000003856000000,XOM,Sell,8134,150.55,NYSE,market_neutral,ACC012,active
INT_003857,1700000003857000000,MA,Sell,5616,479.55,NASDAQ,pairs,ACC002,active
INT_003858,1700000003858000000,KO,Buy,9588,154.47,NYSE,stat_arb,ACC016,active
INT_003859,1700000003859000000,BAC,Sell,5866,190.7,NYSE,pairs,ACC002,active
INT_003860,1700000003860000000,JNJ,Buy,7774,133.91,NYSE,pairs,ACC015,active
INT_003861,1700000003861000000,NVDA,Buy,7256,162.58,NYSE,momentum,ACC003,active
INT_003862,1700000003862000000,V,Sell,6146,483.5,NYSE,pairs,ACC009,active
INT_003863,1700000003863000000,AMZN,Buy,6961,62.94,NASDAQ,market_neutral,ACC004,active
INT_003864,1700000003864000000,XOM,Sell,6436,121.9,NYSE,pairs,ACC019,active
INT_003865,1700000003865000000,JPM,Buy,9897,424.52,NYSE,stat_arb,ACC008,active
INT_003866,1700000003866000000,KO,Sell,1218,246.12,NASDAQ,stat_arb,ACC010,active
INT_003867,1700000003867000000,V,Buy,5415,374.5,NYSE,momentum,ACC014,active
INT_003868,1700000003868000000,WMT,Buy,1647,476.44,NYSE,mean_revert,ACC008,active
INT_003869,1700000003869000000,XOM,Buy,5065,275.94,NYSE,mean_revert,ACC005,active
INT_003870,1700000003870000000,GOOG,Buy,6060,323.51,NYSE,pairs,ACC010,active
INT_003871,1700000003871000000,MA,Buy,2381,298.84,NYSE,stat_arb,ACC008,active
INT_003872,1700000003872000000,GS,Buy,7733,212.82,NASDAQ,pairs,ACC013,active
INT_003873,1700000003873000000,WMT,Buy,9944,324.34,NYSE,mean_revert,ACC010,active
INT_003874,1700000003874000000,HD,Buy,4683,332.92,NYSE,stat_arb,ACC017,active
INT_003875,1700000003875000000,NVDA,Sell,4085,246.15,NASDAQ,momentum,ACC003,active
INT_003876,1700000003876000000,GOOG,Buy,9598,267.71,NYSE,stat_arb,ACC011,active
INT_003877,1700000003877000000,AAPL,Sell,2419,357.49,NYSE,pairs,ACC020,active
INT_003878,1700000003878000000,TSLA,Sell,5576,414.0,NASDAQ,momentum,ACC006,active
INT_003879,1700000003879000000,XOM,Buy,7011,113.56,NYSE,stat_arb,ACC017,active
INT_003880,1700000003880000000,PG,Buy,2559,120.53,NYSE,pairs,ACC019,active
INT_003881,1700000003881000000,MSFT,Sell,7262,148.02,NASDAQ,pairs,ACC016,active
INT_003882,1700000003882000000,AMZN,Buy,5891,111.61,NASDAQ,pairs,ACC001,active
INT_003883,1700000003883000000,WMT,Sell,5683,432.7,NYSE,mean_revert,ACC007,active
INT_003884,1700000003884000000,GOOG,Sell,4501,193.01,NYSE,momentum,ACC001,active
INT_003885,1700000003885000000,TSLA,Sell,8541,159.82,NASDAQ,market_neutral,ACC020,active
INT_003886,1700000003886000000,GOOG,Buy,5083,337.08,NYSE,momentum,ACC020,active
INT_003887,1700000003887000000,V,Sell,7425,392.55,NYSE,momentum,ACC002,active
INT_003888,1700000003888000000,GS,Buy,9915,401.39,NYSE,mean_revert,ACC014,active
INT_003889,1700000003889000000,WMT,Sell,4885,331.45,NYSE,momentum,ACC014,active
INT_003890,1700000003890000000,CVX,Buy,741,83.98,NYSE,market_neutral,ACC005,active
INT_003891,1700000003891000000,WMT,Buy,1184,71.81,NASDAQ,stat_arb,ACC008,active
INT_003892,1700000003892000000,JPM,Sell,6158,77.05,NASDAQ,momentum,ACC005,active
INT_003893,1700000003893000000,AAPL,Buy,3860,290.94,NYSE,mean_revert,ACC008,active
INT_003894,1700000003894000000,META,Buy,9024,383.1,NYSE,pairs,ACC017,active
INT_003895,1700000003895000000,AMZN,Sell,3651,236.9,NYSE,momentum,ACC018,active
INT_003896,1700000003896000000,HD,Buy,7856,495.66,NASDAQ,market_neutral,ACC001,active
INT_003897,1700000003897000000,WMT,Sell,7974,242.78,NYSE,stat_arb,ACC002,active
INT_003898,1700000003898000000,AAPL,Sell,2130,86.36,NYSE,stat_arb,ACC016,active
INT_003899,1700000003899000000,AAPL,Sell,1880,245.17,NASDAQ,market_neutral,ACC012,active
INT_003900,1700000003900000000,AAPL,Sell,1717,131.14,NASDAQ,stat_arb,ACC017,active
INT_003901,1700000003901000000,MA,Buy,1814,446.97,NYSE,market_neutral,ACC009,active
INT_003902,1700000003902000000,BAC,Sell,4262,470.63,NASDAQ,market_neutral,ACC016,active
INT_003903,1700000003903000000,TSLA,Sell,5648,202.29,NYSE,market_neutral,ACC006,active
INT_003904,1700000003904000000,WMT,Sell,8177,85.21,NASDAQ,pairs,ACC004,active
INT_003905,1700000003905000000,XOM,Sell,2326,430.91,NYSE,market_neutral,ACC012,active
INT_003906,1700000003906000000,UNH,Buy,2213,383.98,NASDAQ,pairs,ACC018,active
INT_003907,1700000003907000000,JPM,Buy,6109,213.56,NYSE,pairs,ACC004,active
INT_003908,1700000003908000000,NVDA,Sell,4703,420.42,NYSE,momentum,ACC005,active
INT_003909,1700000003909000000,NVDA,Sell,6248,482.64,NASDAQ,mean_revert,ACC013,active
INT_003910,1700000003910000000,UNH,Buy,8107,240.92,NYSE,stat_arb,ACC010,active
INT_003911,1700000003911000000,AMZN,Buy,7498,237.24,NYSE,mean_revert,ACC006,active
INT_003912,1700000003912000000,AMZN,Sell,3050,182.98,NYSE,stat_arb,ACC020,active
INT_003913,1700000003913000000,UNH,Sell,3404,449.23,NASDAQ,mean_revert,ACC016,active
INT_003914,1700000003914000000,AAPL,Sell,6371,190.94,NASDAQ,market_neutral,ACC017,active
INT_003915,1700000003915000000,PG,Buy,3556,219.83,NYSE,stat_arb,ACC001,active
INT_003916,1700000003916000000,GS,Buy,7979,357.31,NYSE,pairs,ACC008,active
INT_003917,1700000003917000000,MSFT,Sell,9457,488.99,NYSE,market_neutral,ACC004,active
INT_003918,1700000003918000000,META,Sell,954,222.49,NYSE,mean_revert,ACC003,active
INT_003919,1700000003919000000,GOOG,Sell,827,219.7,NYSE,market_neutral,ACC004,active
INT_003920,1700000003920000000,MSFT,Sell,2800,107.73,NYSE,mean_revert,ACC016,active
INT_003921,1700000003921000000,AMZN,Buy,344,89.38,NYSE,pairs,ACC019,active
INT_003922,1700000003922000000,UNH,Buy,7881,200.6,NASDAQ,market_neutral,ACC020,active
INT_003923,1700000003923000000,XOM,Sell,9456,264.68,NASDAQ,market_neutral,ACC020,active
INT_003924,1700000003924000000,WMT,Buy,5182,122.55,NYSE,stat_arb,ACC016,active
INT_003925,1700000003925000000,AMZN,Buy,4583,295.83,NASDAQ,mean_revert,ACC014,active
INT_003926,1700000003926000000,MA,Buy,9068,328.91,NYSE,stat_arb,ACC014,active
INT_003927,1700000003927000000,MSFT,Sell,3471,334.33,NASDAQ,pairs,ACC008,active
INT_003928,1700000003928000000,AMZN,Sell,3288,423.09,NYSE,market_neutral,ACC015,active
INT_003929,1700000003929000000,MA,Sell,7360,418.09,NASDAQ,stat_arb,ACC014,active
INT_003930,1700000003930000000,KO,Sell,9984,234.73,NASDAQ,market_neutral,ACC017,active
INT_003931,1700000003931000000,MSFT,Buy,9413,427.63,NYSE,market_neutral,ACC019,active
INT_003932,1700000003932000000,HD,Buy,6431,288.68,NYSE,stat_arb,ACC004,active
INT_003933,1700000003933000000,NVDA,Buy,8195,84.59,NASDAQ,mean_revert,ACC007,active
INT_003934,1700000003934000000,META,Buy,6383,149.81,NYSE,pairs,ACC004,active
INT_003935,1700000003935000000,JPM,Buy,7713,326.26,NASDAQ,mean_revert,ACC019,active
INT_003936,1700000003936000000,GOOG,Buy,5096,360.16,NYSE,momentum,ACC016,active
INT_003937,1700000003937000000,META,Sell,4857,217.21,NASDAQ,market_neutral,ACC008,active
INT_003938,1700000003938000000,V,Sell,3850,356.04,NYSE,momentum,ACC016,active
INT_003939,1700000003939000000,GS,Buy,9901,334.45,NYSE,mean_revert,ACC011,active
INT_003940,1700000003940000000,AMZN,Sell,4471,81.38,NYSE,mean_revert,ACC018,active
INT_003941,1700000003941000000,MSFT,Sell,8096,440.44,NYSE,stat_arb,ACC006,active
INT_003942,1700000003942000000,NVDA,Sell,621,104.68,NASDAQ,momentum,ACC019,active
INT_003943,1700000003943000000,KO,Sell,5875,166.19,NYSE,market_neutral,ACC009,active
INT_003944,1700000003944000000,V,Buy,1547,191.28,NYSE,stat_arb,ACC020,active
INT_003945,1700000003945000000,JPM,Buy,7715,319.02,NASDAQ,market_neutral,ACC002,active
INT_003946,1700000003946000000,HD,Sell,5021,213.06,NASDAQ,momentum,ACC009,active
INT_003947,1700000003947000000,GOOG,Buy,1773,257.41,NYSE,mean_revert,ACC003,active
INT_003948,1700000003948000000,JNJ,Sell,8336,78.97,NYSE,momentum,ACC020,active
INT_003949,1700000003949000000,PG,Buy,7035,253.77,NASDAQ,momentum,ACC004,active
INT_003950,1700000003950000000,PG,Buy,4822,488.58,NYSE,mean_revert,ACC005,active
INT_003951,1700000003951000000,META,Buy,4439,92.33,NYSE,stat_arb,ACC014,active
INT_003952,1700000003952000000,JPM,Buy,3855,245.25,NASDAQ,stat_arb,ACC004,active
INT_003953,1700000003953000000,CVX,Buy,5089,180.59,NYSE,mean_revert,ACC018,active
INT_003954,1700000003954000000,GS,Buy,514,120.8,NASDAQ,momentum,ACC012,active
INT_003955,1700000003955000000,AAPL,Sell,7206,235.11,NYSE,stat_arb,ACC017,active
INT_003956,1700000003956000000,JNJ,Buy,5520,237.44,NASDAQ,stat_arb,ACC020,active
INT_003957,1700000003957000000,HD,Sell,1698,189.02,NASDAQ,momentum,ACC020,active
INT_003958,1700000003958000000,CVX,Buy,3164,260.36,NASDAQ,mean_revert,ACC005,active
INT_003959,1700000003959000000,BAC,Sell,1539,357.97,NYSE,market_neutral,ACC006,active
INT_003960,1700000003960000000,UNH,Buy,1166,62.22,NYSE,mean_revert,ACC013,active
INT_003961,1700000003961000000,V,Sell,2979,387.21,NYSE,stat_arb,ACC006,active
INT_003962,1700000003962000000,JPM,Sell,6272,370.01,NASDAQ,market_neutral,ACC014,active
INT_003963,1700000003963000000,KO,Buy,2760,306.43,NYSE,momentum,ACC018,active
INT_003964,1700000003964000000,UNH,Buy,9327,162.52,NYSE,market_neutral,ACC007,active
INT_003965,1700000003965000000,KO,Buy,3786,402.55,NASDAQ,momentum,ACC009,active
INT_003966,1700000003966000000,TSLA,Sell,46,220.35,NYSE,market_neutral,ACC007,active
INT_003967,1700000003967000000,GS,Sell,3144,140.71,NASDAQ,market_neutral,ACC018,active
INT_003968,1700000003968000000,KO,Buy,3911,165.81,NASDAQ,mean_revert,ACC004,active
INT_003969,1700000003969000000,XOM,Sell,7156,456.14,NASDAQ,stat_arb,ACC017,active
INT_003970,1700000003970000000,JNJ,Sell,4728,129.08,NYSE,market_neutral,ACC006,active
INT_003971,1700000003971000000,UNH,Buy,9094,198.4,NYSE,pairs,ACC009,active
INT_003972,1700000003972000000,NVDA,Sell,365,309.93,NASDAQ,momentum,ACC018,active
INT_003973,1700000003973000000,XOM,Sell,9984,172.39,NASDAQ,stat_arb,ACC008,active
INT_003974,1700000003974000000,HD,Sell,9923,443.13,NASDAQ,mean_revert,ACC011,active
INT_003975,1700000003975000000,NVDA,Sell,9855,93.26,NASDAQ,pairs,ACC011,active
INT_003976,1700000003976000000,GOOG,Sell,7512,106.07,NYSE,stat_arb,ACC002,active
INT_003977,1700000003977000000,HD,Sell,4498,111.37,NASDAQ,momentum,ACC009,active
INT_003978,1700000003978000000,BAC,Sell,6191,282.36,NASDAQ,pairs,ACC015,active
INT_003979,1700000003979000000,HD,Sell,7497,57.38,NYSE,pairs,ACC001,active
INT_003980,1700000003980000000,JNJ,Buy,1402,430.83,NASDAQ,stat_arb,ACC003,active
INT_003981,1700000003981000000,AAPL,Buy,8588,167.32,NASDAQ,stat_arb,ACC011,active
INT_003982,1700000003982000000,UNH,Sell,5883,238.47,NASDAQ,stat_arb,ACC011,active
INT_003983,1700000003983000000,MSFT,Sell,337,358.8,NASDAQ,pairs,ACC010,active
INT_003984,1700000003984000000,GS,Buy,3359,177.84,NYSE,mean_revert,ACC020,active
INT_003985,1700000003985000000,JNJ,Sell,315,447.32,NASDAQ,mean_revert,ACC001,active
INT_003986,1700000003986000000,V,Sell,6703,435.59,NYSE,pairs,ACC011,active
INT_003987,1700000003987000000,BAC,Buy,2233,421.17,NASDAQ,momentum,ACC018,active
INT_003988,1700000003988000000,JNJ,Buy,7737,424.15,NYSE,mean_revert,ACC015,active
INT_003989,1700000003989000000,AMZN,Sell,555,430.02,NASDAQ,stat_arb,ACC008,active
INT_003990,1700000003990000000,CVX,Sell,8046,242.52,NYSE,pairs,ACC010,active
INT_003991,1700000003991000000,XOM,Buy,6748,392.27,NYSE,market_neutral,ACC010,active
INT_003992,1700000003992000000,HD,Buy,6681,436.75,NYSE,pairs,ACC007,active
INT_003993,1700000003993000000,V,Sell,3626,58.53,NYSE,stat_arb,ACC003,active
INT_003994,1700000003994000000,TSLA,Sell,9009,310.15,NASDAQ,stat_arb,ACC020,active
INT_003995,1700000003995000000,NVDA,Buy,4826,339.22,NASDAQ,momentum,ACC016,active
INT_003996,1700000003996000000,WMT,Sell,8598,219.22,NASDAQ,stat_arb,ACC007,active
INT_003997,1700000003997000000,UNH,Sell,6808,116.01,NYSE,pairs,ACC007,active
INT_003998,1700000003998000000,GS,Sell,4618,145.08,NASDAQ,pairs,ACC017,active
INT_003999,1700000003999000000,KO,Sell,4017,154.68,NYSE,momentum,ACC007,active
INT_004000,1700000004000000000,JPM,Sell,7214,355.83,NYSE,pairs,ACC002,active
INT_004001,1700000004001000000,WMT,Buy,2042,448.66,NASDAQ,mean_revert,ACC012,active
INT_004002,1700000004002000000,WMT,Sell,7022,127.88,NASDAQ,momentum,ACC013,active
INT_004003,1700000004003000000,JPM,Sell,7292,292.18,NYSE,market_neutral,ACC020,active
INT_004004,1700000004004000000,CVX,Sell,8134,169.23,NASDAQ,mean_revert,ACC020,active
INT_004005,1700000004005000000,GS,Sell,3932,473.43,NASDAQ,momentum,ACC019,active
INT_004006,1700000004006000000,MA,Buy,7319,387.46,NASDAQ,stat_arb,ACC008,active
INT_004007,1700000004007000000,PG,Sell,7640,238.95,NASDAQ,mean_revert,ACC001,active
INT_004008,1700000004008000000,GS,Buy,379,481.23,NASDAQ,pairs,ACC015,active
INT_004009,1700000004009000000,MA,Buy,5058,318.55,NASDAQ,momentum,ACC010,active
INT_004010,1700000004010000000,MSFT,Buy,5205,389.47,NYSE,momentum,ACC002,active
INT_004011,1700000004011000000,KO,Buy,539,339.51,NYSE,market_neutral,ACC009,active
INT_004012,1700000004012000000,GOOG,Sell,6114,229.29,NYSE,momentum,ACC010,active
INT_004013,1700000004013000000,GS,Sell,4010,286.4,NASDAQ,pairs,ACC012,active
INT_004014,1700000004014000000,JPM,Sell,2963,461.2,NYSE,pairs,ACC014,active
INT_004015,1700000004015000000,GOOG,Buy,613,167.1,NYSE,market_neutral,ACC003,active
INT_004016,1700000004016000000,MSFT,Buy,4032,416.72,NASDAQ,pairs,ACC003,active
INT_004017,1700000004017000000,MSFT,Sell,5160,497.13,NYSE,market_neutral,ACC004,active
INT_004018,1700000004018000000,V,Buy,7347,404.4,NASDAQ,pairs,ACC014,active
INT_004019,1700000004019000000,MSFT,Sell,5030,261.67,NASDAQ,stat_arb,ACC017,active
INT_004020,1700000004020000000,JNJ,Sell,10,176.3,NASDAQ,market_neutral,ACC014,active
INT_004021,1700000004021000000,UNH,Sell,8981,448.45,NYSE,mean_revert,ACC005,active
INT_004022,1700000004022000000,MA,Sell,5631,490.08,NASDAQ,stat_arb,ACC017,active
INT_004023,1700000004023000000,KO,Buy,4535,373.25,NYSE,momentum,ACC001,active
INT_004024,1700000004024000000,META,Buy,8142,240.27,NASDAQ,stat_arb,ACC011,active
INT_004025,1700000004025000000,GS,Sell,3974,330.41,NASDAQ,momentum,ACC005,active
INT_004026,1700000004026000000,MSFT,Sell,907,209.55,NYSE,stat_arb,ACC018,active
INT_004027,1700000004027000000,UNH,Sell,538,188.75,NASDAQ,pairs,ACC008,active
INT_004028,1700000004028000000,NVDA,Buy,4160,254.2,NASDAQ,momentum,ACC009,active
INT_004029,1700000004029000000,WMT,Sell,4965,422.43,NYSE,momentum,ACC011,active
INT_004030,1700000004030000000,KO,Sell,4630,96.4,NYSE,momentum,ACC017,active
INT_004031,1700000004031000000,PG,Buy,5864,496.45,NASDAQ,pairs,ACC010,active
INT_004032,1700000004032000000,PG,Sell,4965,92.98,NYSE,momentum,ACC012,active
INT_004033,1700000004033000000,MSFT,Buy,151,113.61,NASDAQ,momentum,ACC009,active
INT_004034,1700000004034000000,JNJ,Sell,8767,416.62,NASDAQ,momentum,ACC020,active
INT_004035,1700000004035000000,XOM,Sell,2759,362.19,NASDAQ,market_neutral,ACC020,active
INT_004036,1700000004036000000,V,Sell,958,413.98,NASDAQ,stat_arb,ACC006,active
INT_004037,1700000004037000000,CVX,Sell,5421,212.45,NYSE,pairs,ACC015,active
INT_004038,1700000004038000000,MA,Buy,3534,292.12,NYSE,market_neutral,ACC008,active
INT_004039,1700000004039000000,BAC,Buy,8984,451.19,NYSE,stat_arb,ACC007,active
INT_004040,1700000004040000000,CVX,Buy,4240,439.77,NYSE,mean_revert,ACC005,active
INT_004041,1700000004041000000,KO,Buy,5117,461.63,NYSE,market_neutral,ACC012,active
INT_004042,1700000004042000000,HD,Sell,3977,490.13,NYSE,market_neutral,ACC004,active
INT_004043,1700000004043000000,META,Buy,8447,191.48,NASDAQ,momentum,ACC010,active
INT_004044,1700000004044000000,MSFT,Buy,4855,375.68,NYSE,momentum,ACC008,active
INT_004045,1700000004045000000,MSFT,Sell,5848,213.1,NYSE,stat_arb,ACC011,active
INT_004046,1700000004046000000,JPM,Buy,3119,76.5,NASDAQ,mean_revert,ACC001,active
INT_004047,1700000004047000000,WMT,Sell,8739,89.58,NYSE,stat_arb,ACC020,active
INT_004048,1700000004048000000,JNJ,Sell,9005,186.39,NASDAQ,mean_revert,ACC015,active
INT_004049,1700000004049000000,JNJ,Sell,3899,387.19,NASDAQ,mean_revert,ACC010,active
INT_004050,1700000004050000000,AMZN,Buy,9801,315.96,NYSE,pairs,ACC020,active
INT_004051,1700000004051000000,KO,Sell,5600,118.72,NASDAQ,mean_revert,ACC003,active
INT_004052,1700000004052000000,KO,Buy,385,238.71,NYSE,pairs,ACC013,active
INT_004053,1700000004053000000,KO,Buy,292,76.49,NYSE,momentum,ACC009,active
INT_004054,1700000004054000000,TSLA,Buy,6637,291.0,NASDAQ,market_neutral,ACC005,active
INT_004055,1700000004055000000,TSLA,Buy,8189,210.13,NASDAQ,momentum,ACC013,active
INT_004056,1700000004056000000,KO,Sell,2402,63.71,NYSE,mean_revert,ACC016,active
INT_004057,1700000004057000000,HD,Buy,73,55.01,NYSE,momentum,ACC012,active
INT_004058,1700000004058000000,PG,Buy,2183,298.07,NASDAQ,stat_arb,ACC007,active
INT_004059,1700000004059000000,META,Buy,509,70.98,NASDAQ,mean_revert,ACC018,active
INT_004060,1700000004060000000,V,Sell,2120,164.34,NYSE,market_neutral,ACC015,active
INT_004061,1700000004061000000,AMZN,Buy,5738,89.77,NASDAQ,momentum,ACC002,active
INT_004062,1700000004062000000,V,Buy,2425,461.09,NASDAQ,stat_arb,ACC013,active
INT_004063,1700000004063000000,GOOG,Sell,9060,62.91,NYSE,mean_revert,ACC001,active
INT_004064,1700000004064000000,JNJ,Sell,4932,448.88,NASDAQ,pairs,ACC013,active
INT_004065,1700000004065000000,KO,Sell,692,373.11,NYSE,mean_revert,ACC003,active
INT_004066,1700000004066000000,XOM,Sell,7147,226.46,NASDAQ,momentum,ACC002,active
INT_004067,1700000004067000000,AMZN,Sell,5404,332.15,NASDAQ,pairs,ACC005,active
INT_004068,1700000004068000000,JPM,Sell,8707,278.9,NASDAQ,pairs,ACC012,active
INT_004069,1700000004069000000,JNJ,Buy,1223,142.7,NYSE,pairs,ACC005,active
INT_004070,1700000004070000000,TSLA,Buy,1454,496.53,NYSE,market_neutral,ACC013,active
INT_004071,1700000004071000000,AAPL,Sell,7906,423.82,NASDAQ,pairs,ACC003,active
INT_004072,1700000004072000000,HD,Buy,3521,279.02,NYSE,mean_revert,ACC004,active
INT_004073,1700000004073000000,GS,Sell,4038,302.05,NASDAQ,mean_revert,ACC003,active
INT_004074,1700000004074000000,HD,Buy,4263,256.82,NYSE,mean_revert,ACC008,active
INT_004075,1700000004075000000,BAC,Sell,2109,302.36,NASDAQ,stat_arb,ACC014,active
INT_004076,1700000004076000000,PG,Buy,932,419.03,NASDAQ,momentum,ACC005,active
INT_004077,1700000004077000000,UNH,Sell,138,413.52,NASDAQ,market_neutral,ACC017,active
INT_004078,1700000004078000000,UNH,Sell,5445,221.0,NYSE,market_neutral,ACC006,active
INT_004079,1700000004079000000,MA,Buy,2612,286.49,NYSE,market_neutral,ACC001,active
INT_004080,1700000004080000000,AMZN,Buy,2537,160.46,NYSE,stat_arb,ACC014,active
INT_004081,1700000004081000000,XOM,Sell,7007,290.83,NASDAQ,pairs,ACC016,active
INT_004082,1700000004082000000,JNJ,Sell,8241,58.31,NASDAQ,mean_revert,ACC011,active
INT_004083,1700000004083000000,CVX,Buy,7868,488.1,NASDAQ,market_neutral,ACC011,active
INT_004084,1700000004084000000,HD,Sell,5494,115.95,NYSE,mean_revert,ACC007,active
INT_004085,1700000004085000000,MSFT,Sell,5291,453.75,NASDAQ,market_neutral,ACC006,active
INT_004086,1700000004086000000,XOM,Sell,4508,291.85,NASDAQ,mean_revert,ACC003,active
INT_004087,1700000004087000000,MSFT,Sell,8637,223.6,NYSE,pairs,ACC015,active
INT_004088,1700000004088000000,V,Buy,1940,405.46,NASDAQ,pairs,ACC009,active
INT_004089,1700000004089000000,V,Buy,4404,325.91,NASDAQ,mean_revert,ACC003,active
INT_004090,1700000004090000000,MA,Sell,5100,449.02,NASDAQ,pairs,ACC017,active
INT_004091,1700000004091000000,KO,Sell,3902,470.91,NYSE,stat_arb,ACC019,active
INT_004092,1700000004092000000,NVDA,Sell,8272,418.18,NYSE,stat_arb,ACC013,active
INT_004093,1700000004093000000,NVDA,Buy,1416,391.37,NASDAQ,market_neutral,ACC016,active
INT_004094,1700000004094000000,TSLA,Buy,4610,115.06,NASDAQ,market_neutral,ACC007,active
INT_004095,1700000004095000000,BAC,Buy,7867,221.71,NYSE,market_neutral,ACC017,active
INT_004096,1700000004096000000,GS,Sell,817,479.71,NYSE,mean_revert,ACC001,active
INT_004097,1700000004097000000,NVDA,Buy,4925,299.1,NYSE,mean_revert,ACC008,active
INT_004098,1700000004098000000,WMT,Buy,6149,407.55,NASDAQ,pairs,ACC016,active
INT_004099,1700000004099000000,AMZN,Sell,5356,167.55,NASDAQ,stat_arb,ACC012,active
INT_004100,1700000004100000000,JPM,Buy,6448,68.41,NASDAQ,pairs,ACC009,active
INT_004101,1700000004101000000,UNH,Buy,8132,111.21,NASDAQ,momentum,ACC013,active
INT_004102,1700000004102000000,BAC,Buy,1764,319.69,NYSE,market_neutral,ACC012,active
INT_004103,1700000004103000000,JNJ,Sell,2525,411.36,NASDAQ,stat_arb,ACC006,active
INT_004104,1700000004104000000,MSFT,Sell,5268,375.19,NYSE,market_neutral,ACC008,active
INT_004105,1700000004105000000,AAPL,Sell,7448,203.08,NASDAQ,market_neutral,ACC005,active
INT_004106,1700000004106000000,MSFT,Buy,6338,132.08,NASDAQ,momentum,ACC020,active
