confirm_id,trade_id,symbol,side,quantity,price,venue,status,fees,timestamp_ns
CFM_003816,INT_003816,JPM,Sell,3615,99.2,NASDAQ,confirmed,12.04,1700000003816000000
CFM_003817,INT_003817,AAPL,Sell,9034,454.68,NYSE,confirmed,11.68,1700000003817000000
CFM_003818,INT_003818,CVX,Sell,5989,304.32,NASDAQ,confirmed,3.81,1700000003818000000
CFM_003819,INT_003819,META,Buy,7890,286.33,NYSE,confirmed,13.65,1700000003819000000
CFM_003820,INT_003820,JPM,Sell,3461,443.4,NYSE,confirmed,9.62,1700000003820000000
CFM_003821,INT_003821,JNJ,Buy,521,174.4,NASDAQ,confirmed,12.54,1700000003821000000
CFM_003822,INT_003822,CVX,Sell,3229,458.51,NYSE,confirmed,8.37,1700000003822000000
CFM_003823,INT_003823,UNH,Buy,9372,389.55,NASDAQ,confirmed,7.46,1700000003823000000
CFM_003824,INT_003824,WMT,Sell,8821,387.4,NASDAQ,confirmed,4.45,1700000003824000000
CFM_003825,INT_003825,GS,Buy,1976,295.57,NYSE,confirmed,1.11,1700000003825000000
CFM_003826,INT_003826,V,Sell,2737,248.16,NYSE,confirmed,5.18,1700000003826000000
CFM_003827,INT_003827,WMT,Buy,251,381.44,NYSE,confirmed,8.12,1700000003827000000
CFM_003828,INT_003828,TSLA,Sell,8253,185.64,NYSE,confirmed,0.74,1700000003828000000
CFM_003829,INT_003829,META,Sell,2954,268.16,NASDAQ,confirmed,2.79,1700000003829000000
CFM_003830,INT_003830,MA,Buy,7991,400.36,NYSE,confirmed,4.0,1700000003830000000
CFM_003831,INT_003831,AMZN,Sell,3640,179.23,NASDAQ,confirmed,6.06,1700000003831000000
CFM_003832,INT_003832,JPM,Buy,6857,257.91,NASDAQ,confirmed,12.02,1700000003832000000
CFM_003833,INT_003833,WMT,Buy,7630,248.34,NYSE,confirmed,9.98,1700000003833000000
CFM_003834,INT_003834,XOM,Sell,6684,61.95,NYSE,confirmed,10.69,1700000003834000000
CFM_003835,INT_003835,BAC,Sell,5439,337.29,NASDAQ,confirmed,4.65,1700000003835000000
CFM_003836,INT_003836,GOOG,Sell,8828,154.52,NASDAQ,confirmed,11.83,1700000003836000000
CFM_003837,INT_003837,KO,Sell,1547,242.19,NASDAQ,confirmed,11.47,1700000003837000000
CFM_003838,INT_003838,UNH,Buy,2071,304.21,NASDAQ,confirmed,7.46,1700000003838000000
CFM_003839,INT_003839,NVDA,Sell,328,196.54,NYSE,confirmed,13.75,1700000003839000000
CFM_003840,INT_003840,CVX,Buy,1409,401.94,NYSE,confirmed,0.96,1700000003840000000
CFM_003841,INT_003841,PG,Buy,1925,496.4,NYSE,confirmed,11.12,1700000003841000000
CFM_003842,INT_003842,NVDA,Sell,4108,81.81,NASDAQ,confirmed,10.34,1700000003842000000
CFM_003843,INT_003843,GOOG,Buy,3015,133.69,NYSE,confirmed,11.13,1700000003843000000
CFM_003844,INT_003844,MSFT,Buy,3792,331.24,NYSE,confirmed,2.83,1700000003844000000
CFM_003845,INT_003845,GS,Sell,6058,169.29,NASDAQ,confirmed,11.03,1700000003845000000
CFM_003846,INT_003846,BAC,Sell,7910,476.24,NASDAQ,confirmed,8.02,1700000003846000000
CFM_003847,INT_003847,PG,Buy,4764,177.21,NASDAQ,confirmed,12.34,1700000003847000000
CFM_003848,INT_003848,WMT,Buy,7474,190.31,NASDAQ,confirmed,13.92,1700000003848000000
CFM_003849,INT_003849,CVX,Sell,7372,305.8,NASDAQ,confirmed,2.32,1700000003849000000
CFM_003850,INT_003850,AAPL,Sell,1986,148.41,NASDAQ,confirmed,9.33,1700000003850000000
CFM_003851,INT_003851,CVX,Buy,3140,253.69,NYSE,confirmed,12.42,1700000003851000000
CFM_003852,INT_003852,TSLA,Sell,9923,435.56,NYSE,confirmed,13.72,1700000003852000000
CFM_003853,INT_003853,CVX,Sell,8493,436.8,NASDAQ,confirmed,8.67,1700000003853000000
CFM_003854,INT_003854,KO,Buy,2906,275.14,NYSE,confirmed,3.05,1700000003854000000
CFM_003855,INT_003855,MSFT,Buy,6659,147.77,NYSE,confirmed,5.8,1700000003855000000
CFM_003856,INT_003856,PG,Buy,560,127.84,NASDAQ,confirmed,2.98,1700000003856000000
CFM_003857,INT_003857,V,Buy,9968,139.9,NASDAQ,confirmed,6.58,1700000003857000000
CFM_003858,INT_003858,XOM,Sell,4771,153.42,NYSE,confirmed,12.06,1700000003858000000
CFM_003859,INT_003859,META,Sell,469,375.77,NYSE,confirmed,13.07,1700000003859000000
CFM_003860,INT_003860,MA,Buy,966,69.41,NYSE,confirmed,3.2,1700000003860000000
CFM_003861,INT_003861,HD,Buy,8871,120.49,NYSE,confirmed,2.73,1700000003861000000
CFM_003862,INT_003862,PG,Sell,6873,243.97,NASDAQ,confirmed,7.94,1700000003862000000
CFM_003863,INT_003863,AAPL,Buy,1607,270.59,NASDAQ,confirmed,1.23,1700000003863000000
CFM_003864,INT_003864,KO,Buy,7801,207.64,NYSE,confirmed,7.56,1700000003864000000
CFM_003865,INT_003865,CVX,Sell,8700,100.55,NYSE,confirmed,10.84,1700000003865000000
CFM_003866,INT_003866,UNH,Sell,9240,326.62,NYSE,confirmed,8.57,1700000003866000000
CFM_003867,INT_003867,V,Buy,2522,51.29,NASDAQ,confirmed,14.88,1700000003867000000
CFM_003868,INT_003868,JNJ,Sell,4101,405.21,NASDAQ,confirmed,1.82,1700000003868000000
CFM_003869,INT_003869,HD,Sell,652,217.94,NASDAQ,confirmed,8.32,1700000003869000000
CFM_003870,INT_003870,MA,Buy,4141,74.53,NYSE,confirmed,1.18,1700000003870000000
CFM_003871,INT_003871,WMT,Sell,2870,296.96,NASDAQ,confirmed,2.89,1700000003871000000
CFM_003872,INT_003872,V,Sell,5267,71.29,NYSE,confirmed,5.38,1700000003872000000
CFM_003873,INT_003873,JPM,Buy,2574,448.76,NYSE,confirmed,14.4,1700000003873000000
CFM_003874,INT_003874,META,Sell,4418,446.11,NASDAQ,confirmed,13.97,1700000003874000000
CFM_003875,INT_003875,AAPL,Buy,228,253.82,NASDAQ,confirmed,8.41,1700000003875000000
CFM_003876,INT_003876,V,Sell,7021,261.24,NASDAQ,confirmed,2.65,1700000003876000000
CFM_003877,INT_003877,KO,Sell,7247,350.14,NYSE,confirmed,8.67,1700000003877000000
CFM_003878,INT_003878,WMT,Sell,1328,233.2,NYSE,confirmed,6.31,1700000003878000000
CFM_003879,INT_003879,META,Sell,7920,329.68,NASDAQ,confirmed,0.69,1700000003879000000
CFM_003880,INT_003880,HD,Buy,7530,143.88,NYSE,confirmed,2.96,1700000003880000000
CFM_003881,INT_003881,AMZN,Sell,6402,173.4,NYSE,confirmed,3.65,1700000003881000000
CFM_003882,INT_003882,MSFT,Sell,5840,186.67,NYSE,confirmed,10.34,1700000003882000000
CFM_003883,INT_003883,META,Buy,5942,222.05,NYSE,confirmed,10.15,1700000003883000000
CFM_003884,INT_003884,V,Sell,9191,185.34,NASDAQ,confirmed,8.77,1700000003884000000
CFM_003885,INT_003885,TSLA,Buy,5384,370.9,NYSE,confirmed,10.78,1700000003885000000
CFM_003886,INT_003886,TSLA,Buy,5851,456.19,NYSE,confirmed,10.12,1700000003886000000
CFM_003887,INT_003887,BAC,Sell,3112,236.99,NYSE,confirmed,13.92,1700000003887000000
CFM_003888,INT_003888,GOOG,Sell,8839,163.93,NYSE,confirmed,7.38,1700000003888000000
CFM_003889,INT_003889,GS,Buy,5536,351.76,NYSE,confirmed,7.56,1700000003889000000
CFM_003890,INT_003890,KO,Buy,1327,246.89,NASDAQ,confirmed,13.97,1700000003890000000
CFM_003891,INT_003891,MSFT,Buy,8875,353.0,NASDAQ,confirmed,5.24,1700000003891000000
CFM_003892,INT_003892,NVDA,Buy,4121,251.09,NASDAQ,confirmed,2.01,1700000003892000000
CFM_003893,INT_003893,META,Sell,5510,72.56,NASDAQ,confirmed,5.72,1700000003893000000
CFM_003894,INT_003894,V,Sell,3196,449.47,NASDAQ,confirmed,14.92,1700000003894000000
CFM_003895,INT_003895,XOM,Buy,6987,370.1,NYSE,confirmed,9.55,1700000003895000000
CFM_003896,INT_003896,V,Buy,1728,308.47,NASDAQ,confirmed,4.64,1700000003896000000
CFM_003897,INT_003897,BAC,Sell,3190,406.05,NYSE,confirmed,7.38,1700000003897000000
CFM_003898,INT_003898,WMT,Sell,4816,193.12,NASDAQ,confirmed,13.48,1700000003898000000
CFM_003899,INT_003899,WMT,Buy,6511,67.85,NASDAQ,confirmed,11.2,1700000003899000000
CFM_003900,INT_003900,CVX,Buy,5122,293.13,NASDAQ,confirmed,13.0,1700000003900000000
CFM_003901,INT_003901,BAC,Buy,2740,434.09,NASDAQ,confirmed,4.97,1700000003901000000
CFM_003902,INT_003902,MSFT,Sell,6986,213.74,NASDAQ,confirmed,7.08,1700000003902000000
CFM_003903,INT_003903,MSFT,Sell,6282,122.84,NASDAQ,confirmed,13.37,1700000003903000000
CFM_003904,INT_003904,KO,Buy,8854,75.58,NASDAQ,confirmed,2.32,1700000003904000000
CFM_003905,INT_003905,HD,Buy,444,70.29,NASDAQ,confirmed,4.2,1700000003905000000
CFM_003906,INT_003906,JPM,Buy,6930,373.57,NASDAQ,confirmed,14.02,1700000003906000000
CFM_003907,INT_003907,JNJ,Buy,6559,488.95,NASDAQ,confirmed,9.7,1700000003907000000
CFM_003908,INT_003908,HD,Buy,2642,157.44,NASDAQ,confirmed,5.27,1700000003908000000
CFM_003909,INT_003909,CVX,Buy,8451,284.32,NYSE,confirmed,3.79,1700000003909000000
CFM_003910,INT_003910,MSFT,Sell,9536,162.05,NYSE,confirmed,5.69,1700000003910000000
CFM_003911,INT_003911,BAC,Sell,9479,358.6,NYSE,confirmed,11.31,1700000003911000000
CFM_003912,INT_003912,UNH,Sell,7133,194.84,NASDAQ,confirmed,7.75,1700000003912000000
CFM_003913,INT_003913,WMT,Buy,582,305.33,NYSE,confirmed,2.7,1700000003913000000
CFM_003914,INT_003914,CVX,Buy,11,67.66,NYSE,confirmed,13.49,1700000003914000000
CFM_003915,INT_003915,JNJ,Sell,6716,432.09,NASDAQ,confirmed,8.63,1700000003915000000
CFM_003916,INT_003916,XOM,Sell,4217,188.8,NYSE,confirmed,6.18,1700000003916000000
CFM_003917,INT_003917,TSLA,Sell,7976,400.17,NASDAQ,confirmed,0.55,1700000003917000000
CFM_003918,INT_003918,KO,Sell,2661,209.51,NYSE,confirmed,2.73,1700000003918000000
CFM_003919,INT_003919,HD,Buy,5933,480.49,NASDAQ,confirmed,3.44,1700000003919000000
CFM_003920,INT_003920,V,Buy,7893,82.86,NASDAQ,confirmed,13.03,1700000003920000000
CFM_003921,INT_003921,UNH,Buy,6169,125.25,NYSE,confirmed,9.29,1700000003921000000
CFM_003922,INT_003922,NVDA,Buy,8702,61.2,NYSE,confirmed,11.58,1700000003922000000
CFM_003923,INT_003923,PG,Buy,1903,247.34,NASDAQ,confirmed,4.97,1700000003923000000
CFM_003924,INT_003924,AAPL,Buy,4859,495.77,NASDAQ,confirmed,4.35,1700000003924000000
CFM_003925,INT_003925,AMZN,Sell,5309,54.29,NYSE,confirmed,1.88,1700000003925000000
CFM_003926,INT_003926,TSLA,Buy,3657,101.88,NASDAQ,confirmed,12.88,1700000003926000000
CFM_003927,INT_003927,JPM,Sell,9816,274.4,NYSE,confirmed,1.99,1700000003927000000
CFM_003928,INT_003928,PG,Sell,1181,337.29,NYSE,confirmed,7.06,1700000003928000000
CFM_003929,INT_003929,AMZN,Sell,1754,220.9,NASDAQ,confirmed,10.57,1700000003929000000
CFM_003930,INT_003930,XOM,Buy,3116,324.29,NASDAQ,confirmed,10.27,1700000003930000000
CFM_003931,INT_003931,NVDA,Buy,7305,288.13,NYSE,confirmed,2.81,1700000003931000000
CFM_003932,INT_003932,XOM,Sell,6778,146.95,NASDAQ,confirmed,5.81,1700000003932000000
CFM_003933,INT_003933,MA,Buy,1124,113.52,NYSE,confirmed,4.31,1700000003933000000
CFM_003934,INT_003934,HD,Sell,2126,194.71,NASDAQ,confirmed,8.86,1700000003934000000
CFM_003935,INT_003935,JPM,Buy,1385,398.18,NASDAQ,confirmed,5.79,1700000003935000000
CFM_003936,INT_003936,HD,Sell,961,201.53,NASDAQ,confirmed,14.57,1700000003936000000
CFM_003937,INT_003937,MA,Buy,4266,190.87,NYSE,confirmed,0.57,1700000003937000000
CFM_003938,INT_003938,GOOG,Buy,8273,295.38,NASDAQ,confirmed,0.52,1700000003938000000
CFM_003939,INT_003939,WMT,Buy,4055,426.8,NASDAQ,confirmed,0.82,1700000003939000000
CFM_003940,INT_003940,BAC,Buy,1102,113.54,NYSE,confirmed,12.17,1700000003940000000
CFM_003941,INT_003941,AAPL,Buy,4700,233.26,NASDAQ,confirmed,9.33,1700000003941000000
CFM_003942,INT_003942,MA,Buy,1334,68.2,NYSE,confirmed,8.13,1700000003942000000
CFM_003943,INT_003943,CVX,Sell,5149,184.81,NASDAQ,confirmed,10.33,1700000003943000000
CFM_003944,INT_003944,V,Sell,8484,222.7,NYSE,confirmed,3.15,1700000003944000000
CFM_003945,INT_003945,KO,Buy,5289,413.07,NASDAQ,confirmed,12.19,1700000003945000000
CFM_003946,INT_003946,WMT,Buy,299,206.24,NASDAQ,confirmed,7.72,1700000003946000000
CFM_003947,INT_003947,KO,Buy,3557,364.1,NASDAQ,confirmed,11.43,1700000003947000000
CFM_003948,INT_003948,GOOG,Sell,160,424.94,NASDAQ,confirmed,10.35,1700000003948000000
CFM_003949,INT_003949,PG,Buy,3947,200.49,NYSE,confirmed,14.23,1700000003949000000
CFM_003950,INT_003950,HD,Sell,1363,257.95,NASDAQ,confirmed,9.72,1700000003950000000
CFM_003951,INT_003951,GOOG,Sell,7622,267.41,NYSE,confirmed,4.94,1700000003951000000
CFM_003952,INT_003952,NVDA,Buy,7328,225.83,NASDAQ,confirmed,13.19,1700000003952000000
CFM_003953,INT_003953,META,Sell,5627,145.97,NYSE,confirmed,7.17,1700000003953000000
CFM_003954,INT_003954,BAC,Buy,9160,155.4,NASDAQ,confirmed,11.56,1700000003954000000
CFM_003955,INT_003955,META,Buy,5536,76.27,NYSE,confirmed,4.91,1700000003955000000
CFM_003956,INT_003956,NVDA,Sell,3870,455.64,NYSE,confirmed,13.48,1700000003956000000
CFM_003957,INT_003957,JPM,Buy,1178,167.03,NASDAQ,confirmed,4.22,1700000003957000000
CFM_003958,INT_003958,PG,Sell,499,162.03,NYSE,confirmed,12.01,1700000003958000000
CFM_003959,INT_003959,V,Sell,1404,293.65,NYSE,confirmed,1.39,1700000003959000000
CFM_003960,INT_003960,HD,Sell,1732,430.15,NYSE,confirmed,10.54,1700000003960000000
CFM_003961,INT_003961,AAPL,Sell,4440,147.37,NYSE,confirmed,5.77,1700000003961000000
CFM_003962,INT_003962,GOOG,Buy,9527,314.36,NYSE,confirmed,12.39,1700000003962000000
CFM_003963,INT_003963,GOOG,Sell,333,74.68,NASDAQ,confirmed,13.22,1700000003963000000
CFM_003964,INT_003964,UNH,Sell,8639,226.53,NASDAQ,confirmed,8.06,1700000003964000000
CFM_003965,INT_003965,BAC,Buy,2676,208.19,NASDAQ,confirmed,6.88,1700000003965000000
CFM_003966,INT_003966,XOM,Sell,7670,201.01,NASDAQ,confirmed,12.7,1700000003966000000
CFM_003967,INT_003967,BAC,Sell,2329,311.59,NASDAQ,confirmed,7.66,1700000003967000000
CFM_003968,INT_003968,AAPL,Buy,9889,144.58,NASDAQ,confirmed,2.39,1700000003968000000
CFM_003969,INT_003969,JNJ,Sell,5124,324.4,NYSE,confirmed,12.94,1700000003969000000
CFM_003970,INT_003970,META,Buy,6962,223.42,NASDAQ,confirmed,3.03,1700000003970000000
CFM_003971,INT_003971,XOM,Buy,4509,324.09,NASDAQ,confirmed,1.6,1700000003971000000
CFM_003972,INT_003972,BAC,Buy,366,379.03,NYSE,confirmed,10.14,1700000003972000000
CFM_003973,INT_003973,WMT,Sell,7373,330.27,NYSE,confirmed,3.06,1700000003973000000
CFM_003974,INT_003974,GOOG,Sell,9669,160.42,NASDAQ,confirmed,10.81,1700000003974000000
CFM_003975,INT_003975,NVDA,Sell,2411,389.48,NYSE,confirmed,13.84,1700000003975000000
CFM_003976,INT_003976,V,Sell,3353,148.14,NASDAQ,confirmed,3.4,1700000003976000000
CFM_003977,INT_003977,BAC,Sell,7676,342.58,NYSE,confirmed,1.4,1700000003977000000
CFM_003978,INT_003978,JNJ,Sell,8796,210.22,NYSE,confirmed,7.08,1700000003978000000
CFM_003979,INT_003979,JNJ,Sell,4925,465.7,NASDAQ,confirmed,12.92,1700000003979000000
CFM_003980,INT_003980,KO,Buy,5667,354.14,NASDAQ,confirmed,3.68,1700000003980000000
CFM_003981,INT_003981,AAPL,Buy,8064,388.94,NASDAQ,confirmed,14.99,1700000003981000000
CFM_003982,INT_003982,AMZN,Sell,5121,336.9,NYSE,confirmed,14.19,1700000003982000000
CFM_003983,INT_003983,XOM,Buy,6698,289.46,NASDAQ,confirmed,2.16,1700000003983000000
CFM_003984,INT_003984,AAPL,Sell,5142,60.61,NASDAQ,confirmed,1.64,1700000003984000000
CFM_003985,INT_003985,MA,Sell,5970,411.46,NYSE,confirmed,7.66,1700000003985000000
CFM_003986,INT_003986,BAC,Buy,9224,284.54,NASDAQ,confirmed,13.34,1700000003986000000
CFM_003987,INT_003987,MSFT,Sell,9099,287.49,NYSE,confirmed,1.43,1700000003987000000
CFM_003988,INT_003988,MSFT,Sell,2075,316.71,NYSE,confirmed,12.44,1700000003988000000
CFM_003989,INT_003989,META,Sell,8316,146.21,NYSE,confirmed,5.66,1700000003989000000
CFM_003990,INT_003990,UNH,Buy,4283,133.75,NASDAQ,confirmed,1.2,1700000003990000000
CFM_003991,INT_003991,MSFT,Buy,6625,331.24,NASDAQ,confirmed,6.55,1700000003991000000
CFM_003992,INT_003992,AAPL,Sell,4362,161.05,NYSE,confirmed,12.89,1700000003992000000
CFM_003993,INT_003993,CVX,Buy,1110,322.09,NASDAQ,confirmed,10.8,1700000003993000000
CFM_003994,INT_003994,MSFT,Buy,2156,349.76,NYSE,confirmed,7.7,1700000003994000000
CFM_003995,INT_003995,AMZN,Buy,7773,401.76,NYSE,confirmed,5.43,1700000003995000000
CFM_003996,INT_003996,WMT,Sell,2305,104.19,NYSE,confirmed,3.98,1700000003996000000
CFM_003997,INT_003997,GOOG,Buy,4913,278.92,NYSE,confirmed,5.21,1700000003997000000
CFM_003998,INT_003998,GS,Buy,1347,249.29,NYSE,confirmed,11.19,1700000003998000000
CFM_003999,INT_003999,GS,Sell,3442,396.89,NYSE,confirmed,11.96,1700000003999000000
CFM_004000,INT_004000,XOM,Sell,7462,442.2,NYSE,confirmed,8.71,1700000004000000000
CFM_004001,INT_004001,PG,Buy,5741,59.0,NASDAQ,confirmed,4.86,1700000004001000000
CFM_004002,INT_004002,BAC,Sell,3115,99.16,NYSE,confirmed,3.72,1700000004002000000
CFM_004003,INT_004003,AMZN,Buy,5892,181.54,NASDAQ,confirmed,0.55,1700000004003000000
CFM_004004,INT_004004,HD,Sell,3173,165.16,NYSE,confirmed,3.92,1700000004004000000
CFM_004005,INT_004005,AAPL,Sell,4569,361.62,NASDAQ,confirmed,13.53,1700000004005000000
CFM_004006,INT_004006,JNJ,Sell,7920,99.31,NASDAQ,confirmed,10.53,1700000004006000000
CFM_004007,INT_004007,HD,Sell,3153,234.07,NYSE,confirmed,3.25,1700000004007000000
CFM_004008,INT_004008,BAC,Sell,3842,389.16,NASDAQ,confirmed,8.52,1700000004008000000
CFM_004009,INT_004009,AAPL,Sell,2201,401.47,NASDAQ,confirmed,11.59,1700000004009000000
CFM_004010,INT_004010,GS,Sell,8497,174.66,NASDAQ,confirmed,1.29,1700000004010000000
CFM_004011,INT_004011,TSLA,Buy,7276,373.9,NASDAQ,confirmed,10.45,1700000004011000000
CFM_004012,INT_004012,TSLA,Buy,9086,492.59,NASDAQ,confirmed,11.48,1700000004012000000
CFM_004013,INT_004013,PG,Buy,5510,129.58,NYSE,confirmed,11.39,1700000004013000000
CFM_004014,INT_004014,BAC,Sell,4450,207.9,NYSE,confirmed,10.83,1700000004014000000
CFM_004015,INT_004015,HD,Buy,6655,248.02,NASDAQ,confirmed,9.79,1700000004015000000
CFM_004016,INT_004016,MSFT,Buy,9130,136.52,NASDAQ,confirmed,3.52,1700000004016000000
CFM_004017,INT_004017,GS,Sell,3285,425.44,NASDAQ,confirmed,1.99,1700000004017000000
CFM_004018,INT_004018,XOM,Sell,2747,199.26,NASDAQ,confirmed,14.96,1700000004018000000
CFM_004019,INT_004019,META,Buy,7549,492.56,NASDAQ,confirmed,3.56,1700000004019000000
CFM_004020,INT_004020,GS,Sell,2067,489.94,NASDAQ,confirmed,8.04,1700000004020000000
CFM_004021,INT_004021,XOM,Buy,2727,122.59,NASDAQ,confirmed,12.81,1700000004021000000
CFM_004022,INT_004022,JPM,Sell,440,132.91,NYSE,confirmed,6.99,1700000004022000000
CFM_004023,INT_004023,WMT,Sell,6490,337.86,NYSE,confirmed,3.29,1700000004023000000
CFM_004024,INT_004024,XOM,Sell,8073,443.45,NYSE,confirmed,13.95,1700000004024000000
CFM_004025,INT_004025,AAPL,Sell,8658,446.78,NASDAQ,confirmed,11.06,1700000004025000000
CFM_004026,INT_004026,TSLA,Buy,2998,404.87,NYSE,confirmed,14.69,1700000004026000000
CFM_004027,INT_004027,GOOG,Buy,5013,55.49,NYSE,confirmed,3.61,1700000004027000000
CFM_004028,INT_004028,GS,Buy,783,134.48,NASDAQ,confirmed,9.79,1700000004028000000
CFM_004029,INT_004029,CVX,Sell,6120,463.7,NYSE,confirmed,5.7,1700000004029000000
CFM_004030,INT_004030,GOOG,Buy,2062,93.64,NASDAQ,confirmed,3.98,1700000004030000000
CFM_004031,INT_004031,NVDA,Sell,6196,236.98,NASDAQ,confirmed,9.78,1700000004031000000
CFM_004032,INT_004032,NVDA,Sell,5561,278.49,NASDAQ,confirmed,9.44,1700000004032000000
CFM_004033,INT_004033,KO,Sell,8890,362.63,NASDAQ,confirmed,12.85,1700000004033000000
CFM_004034,INT_004034,AMZN,Buy,5082,182.19,NASDAQ,confirmed,11.02,1700000004034000000
CFM_004035,INT_004035,JPM,Buy,9782,225.44,NASDAQ,confirmed,3.25,1700000004035000000
CFM_004036,INT_004036,V,Sell,2568,293.73,NYSE,confirmed,7.8,1700000004036000000
CFM_004037,INT_004037,CVX,Sell,1792,228.9,NASDAQ,confirmed,6.3,1700000004037000000
CFM_004038,INT_004038,JPM,Sell,3037,406.83,NYSE,confirmed,9.25,1700000004038000000
CFM_004039,INT_004039,AMZN,Sell,4263,379.23,NASDAQ,confirmed,7.9,1700000004039000000
CFM_004040,INT_004040,BAC,Sell,7486,52.56,NASDAQ,confirmed,10.32,1700000004040000000
CFM_004041,INT_004041,GS,Buy,1167,465.95,NASDAQ,confirmed,13.32,1700000004041000000
CFM_004042,INT_004042,JNJ,Sell,4438,494.36,NASDAQ,confirmed,5.62,1700000004042000000
CFM_004043,INT_004043,META,Sell,7914,357.92,NASDAQ,confirmed,14.65,1700000004043000000
CFM_004044,INT_004044,AAPL,Sell,5850,411.53,NASDAQ,confirmed,1.97,1700000004044000000
CFM_004045,INT_004045,XOM,Buy,4281,471.21,NASDAQ,confirmed,2.88,1700000004045000000
CFM_004046,INT_004046,HD,Buy,3631,185.89,NASDAQ,confirmed,6.62,1700000004046000000
CFM_004047,INT_004047,V,Buy,5493,361.57,NYSE,confirmed,2.75,1700000004047000000
CFM_004048,INT_004048,NVDA,Buy,9740,420.1,NASDAQ,confirmed,7.56,1700000004048000000
CFM_004049,INT_004049,GOOG,Sell,9309,242.11,NASDAQ,confirmed,14.72,1700000004049000000
CFM_004050,INT_004050,MA,Sell,1382,125.5,NYSE,confirmed,3.84,1700000004050000000
CFM_004051,INT_004051,BAC,Sell,1609,190.52,NASDAQ,confirmed,12.08,1700000004051000000
CFM_004052,INT_004052,UNH,Buy,8353,314.19,NASDAQ,confirmed,10.25,1700000004052000000
CFM_004053,INT_004053,KO,Buy,4700,339.18,NYSE,confirmed,13.92,1700000004053000000
CFM_004054,INT_004054,NVDA,Sell,2624,325.91,NYSE,confirmed,1.72,1700000004054000000
CFM_004055,INT_004055,MSFT,Sell,8442,239.81,NASDAQ,confirmed,13.34,1700000004055000000
CFM_004056,INT_004056,GS,Sell,8598,494.1,NASDAQ,confirmed,3.39,1700000004056000000
CFM_004057,INT_004057,AAPL,Sell,1047,289.35,NYSE,confirmed,6.36,1700000004057000000
CFM_004058,INT_004058,GS,Sell,1888,348.42,NYSE,confirmed,6.21,1700000004058000000
CFM_004059,INT_004059,KO,Sell,1355,276.96,NASDAQ,confirmed,10.45,1700000004059000000
CFM_004060,INT_004060,AMZN,Sell,3750,374.04,NASDAQ,confirmed,4.39,1700000004060000000
CFM_004061,INT_004061,AAPL,Sell,4464,84.76,NYSE,confirmed,8.95,1700000004061000000
CFM_004062,INT_004062,HD,Sell,9866,290.39,NASDAQ,confirmed,10.02,1700000004062000000
CFM_004063,INT_004063,AMZN,Buy,7891,179.9,NASDAQ,confirmed,1.66,1700000004063000000
CFM_004064,INT_004064,TSLA,Buy,7282,189.63,NASDAQ,confirmed,5.69,1700000004064000000
CFM_004065,INT_004065,META,Buy,8592,355.86,NYSE,confirmed,9.92,1700000004065000000
CFM_004066,INT_004066,AAPL,Buy,820,384.48,NASDAQ,confirmed,7.07,1700000004066000000
CFM_004067,INT_004067,GS,Buy,1440,300.45,NYSE,confirmed,1.04,1700000004067000000
CFM_004068,INT_004068,BAC,Buy,4191,230.91,NYSE,confirmed,13.39,1700000004068000000
CFM_004069,INT_004069,TSLA,Sell,4262,350.38,NASDAQ,confirmed,13.57,1700000004069000000
CFM_004070,INT_004070,UNH,Buy,1651,343.55,NYSE,confirmed,7.92,1700000004070000000
CFM_004071,INT_004071,AAPL,Sell,7177,249.06,NYSE,confirmed,4.39,1700000004071000000
CFM_004072,INT_004072,TSLA,Sell,7365,319.45,NYSE,confirmed,5.17,1700000004072000000
CFM_004073,INT_004073,GOOG,Sell,4447,117.37,NYSE,confirmed,3.72,1700000004073000000
CFM_004074,INT_004074,MA,Sell,8739,276.23,NASDAQ,confirmed,6.28,1700000004074000000
CFM_004075,INT_004075,KO,Buy,8820,373.13,NASDAQ,confirmed,4.6,1700000004075000000
CFM_004076,INT_004076,XOM,Sell,1252,495.81,NYSE,confirmed,2.65,1700000004076000000
CFM_004077,INT_004077,BAC,Sell,582,207.58,NYSE,confirmed,11.48,1700000004077000000
CFM_004078,INT_004078,GOOG,Sell,2405,258.73,NYSE,confirmed,5.34,1700000004078000000
CFM_004079,INT_004079,UNH,Sell,3446,221.7,NYSE,confirmed,4.06,1700000004079000000
CFM_004080,INT_004080,XOM,Sell,956,368.34,NASDAQ,confirmed,1.99,1700000004080000000
CFM_004081,INT_004081,JNJ,Buy,8315,176.08,NASDAQ,confirmed,13.79,1700000004081000000
CFM_004082,INT_004082,XOM,Sell,742,382.31,NYSE,confirmed,8.75,1700000004082000000
CFM_004083,INT_004083,GS,Sell,1941,170.11,NASDAQ,confirmed,7.96,1700000004083000000
CFM_004084,INT_004084,XOM,Sell,6644,375.11,NYSE,confirmed,6.8,1700000004084000000
CFM_004085,INT_004085,JNJ,Sell,9085,463.1,NASDAQ,confirmed,7.09,1700000004085000000
CFM_004086,INT_004086,WMT,Sell,3791,379.99,NASDAQ,confirmed,9.46,1700000004086000000
CFM_004087,INT_004087,V,Buy,3437,68.54,NASDAQ,confirmed,14.02,1700000004087000000
CFM_004088,INT_004088,KO,Buy,2072,220.13,NYSE,confirmed,4.09,1700000004088000000
CFM_004089,INT_004089,CVX,Sell,1839,334.57,NASDAQ,confirmed,13.25,1700000004089000000
